cpuUsage,memoryUsage,userName,poolName,dayOfTheWeek,hourOfTheDay
275,1107,Frodo,APACPreSales,Wednesday,18
1030,2019,Balrog,IndiaMarketing,Monday,21
2714,1999,Gandalf,APACPreSales,Monday,1
925,1037,Frodo,IndiaMarketing,Friday,2
2578,1607,Samwise,APACPreSales,Monday,4
2636,647,Saruman,IndiaMarketing,Thursday,15
2855,878,Bilbo,APACPreSales,Tuesday,15
2549,926,Thorin,IndiaMarketing,Wednesday,19
1566,964,Balin,APACPreSales,Monday,6
2038,1858,Balrog,IndiaMarketing,Monday,3
2765,551,Gandalf,APACPreSales,Friday,21
1540,971,Frodo,IndiaMarketing,Monday,2
1658,1547,Balrog,APACPreSales,Thursday,14
2090,1217,Gandalf,IndiaMarketing,Tuesday,13
2570,1919,Frodo,APACPreSales,Wednesday,7
2442,923,Samwise,IndiaMarketing,Monday,2
2977,849,Saruman,APACPreSales,Monday,0
2673,2042,Bilbo,IndiaMarketing,Friday,7
2706,973,Thorin,APACPreSales,Monday,8
2985,2046,Balin,IndiaMarketing,Thursday,23
653,1638,Balrog,APACPreSales,Tuesday,12
2174,1981,Gandalf,IndiaMarketing,Wednesday,0
1693,1552,Frodo,APACPreSales,Monday,1
753,551,Balrog,IndiaMarketing,Monday,9
1519,1292,Gandalf,APACPreSales,Friday,15
2166,724,Frodo,IndiaMarketing,Monday,9
2958,895,Samwise,APACPreSales,Thursday,17
694,1899,Saruman,IndiaMarketing,Tuesday,9
1973,1132,Bilbo,APACPreSales,Wednesday,8
1768,1154,Thorin,IndiaMarketing,Monday,12
1184,1051,Balin,APACPreSales,Monday,13
2806,1211,Balrog,IndiaMarketing,Friday,23
2338,939,Gandalf,APACPreSales,Monday,15
1569,1719,Frodo,IndiaMarketing,Thursday,15
2853,1501,Balrog,APACPreSales,Tuesday,14
2474,1568,Gandalf,IndiaMarketing,Wednesday,20
2250,714,Frodo,APACPreSales,Monday,4
2681,1648,Samwise,IndiaMarketing,Monday,1
1713,592,Saruman,APACPreSales,Friday,10
2708,1033,Bilbo,IndiaMarketing,Monday,17
567,1066,Thorin,APACPreSales,Thursday,13
2879,1703,Balin,IndiaMarketing,Tuesday,5
2078,932,Balrog,APACPreSales,Wednesday,16
281,1151,Gandalf,IndiaMarketing,Monday,20
1621,1762,Frodo,APACPreSales,Monday,4
934,894,Balrog,IndiaMarketing,Friday,3
2473,1973,Gandalf,APACPreSales,Monday,11
924,934,Frodo,IndiaMarketing,Thursday,10
1810,904,Samwise,APACPreSales,Tuesday,1
672,1539,Saruman,IndiaMarketing,Wednesday,14
531,572,Bilbo,APACPreSales,Monday,11
928,1878,Thorin,IndiaMarketing,Monday,7
2798,968,Balin,APACPreSales,Friday,19
421,1113,Balrog,IndiaMarketing,Monday,18
2378,743,Gandalf,APACPreSales,Thursday,19
937,1700,Frodo,IndiaMarketing,Tuesday,15
1044,1389,Balrog,APACPreSales,Wednesday,12
251,648,Gandalf,IndiaMarketing,Monday,0
2449,554,Frodo,APACPreSales,Monday,5
1397,1334,Samwise,IndiaMarketing,Friday,22
2036,799,Saruman,APACPreSales,Monday,8
672,1419,Bilbo,IndiaMarketing,Thursday,6
561,791,Thorin,APACPreSales,Tuesday,4
718,922,Balin,IndiaMarketing,Wednesday,7
2036,1516,Balrog,APACPreSales,Monday,16
1703,1338,Gandalf,IndiaMarketing,Monday,1
1155,1062,Frodo,APACPreSales,Friday,16
2236,976,Balrog,IndiaMarketing,Monday,0
2638,1289,Gandalf,APACPreSales,Thursday,6
1990,1992,Frodo,IndiaMarketing,Tuesday,3
2092,1135,Samwise,APACPreSales,Wednesday,13
795,1849,Saruman,IndiaMarketing,Monday,13
800,937,Bilbo,APACPreSales,Monday,22
2238,1750,Thorin,IndiaMarketing,Friday,19
1529,1398,Balin,APACPreSales,Monday,11
2849,1658,Balrog,IndiaMarketing,Thursday,18
1832,914,Gandalf,APACPreSales,Tuesday,2
679,1774,Frodo,IndiaMarketing,Wednesday,3
1555,892,Balrog,APACPreSales,Monday,3
662,1099,Gandalf,IndiaMarketing,Monday,19
1245,1432,Frodo,APACPreSales,Friday,14
1417,1046,Samwise,IndiaMarketing,Monday,3
409,716,Saruman,APACPreSales,Thursday,6
1826,1254,Bilbo,IndiaMarketing,Tuesday,17
587,1584,Thorin,APACPreSales,Wednesday,2
363,1400,Balin,IndiaMarketing,Monday,16
340,1352,Balrog,APACPreSales,Monday,2
2365,2028,Gandalf,IndiaMarketing,Friday,7
2101,1233,Frodo,APACPreSales,Monday,16
1116,1333,Balrog,IndiaMarketing,Thursday,19
2989,1302,Gandalf,APACPreSales,Tuesday,0
910,1419,Frodo,IndiaMarketing,Wednesday,2
1226,562,Samwise,APACPreSales,Monday,8
658,1028,Saruman,IndiaMarketing,Monday,1
1497,1361,Bilbo,APACPreSales,Friday,5
2974,972,Thorin,IndiaMarketing,Monday,12
1397,1073,Balin,APACPreSales,Thursday,9
1407,558,Balrog,IndiaMarketing,Tuesday,5
1312,1752,Gandalf,APACPreSales,Wednesday,7
1067,1715,Frodo,IndiaMarketing,Monday,23
1714,1914,Balrog,APACPreSales,Monday,2
2329,1780,Gandalf,IndiaMarketing,Friday,1
2222,638,Frodo,APACPreSales,Monday,4
1924,1166,Samwise,IndiaMarketing,Thursday,12
1200,1935,Saruman,APACPreSales,Tuesday,21
1798,1336,Bilbo,IndiaMarketing,Wednesday,10
1164,1124,Thorin,APACPreSales,Monday,9
2594,1844,Balin,IndiaMarketing,Monday,22
810,586,Balrog,APACPreSales,Friday,5
2727,1522,Gandalf,IndiaMarketing,Monday,16
2794,1373,Frodo,APACPreSales,Thursday,1
749,1401,Balrog,IndiaMarketing,Tuesday,1
853,1128,Gandalf,APACPreSales,Wednesday,12
2587,738,Frodo,IndiaMarketing,Monday,19
1961,1908,Samwise,APACPreSales,Monday,2
1597,819,Saruman,IndiaMarketing,Friday,15
2578,1284,Bilbo,APACPreSales,Monday,21
534,1667,Thorin,IndiaMarketing,Thursday,3
1382,665,Balin,APACPreSales,Tuesday,11
630,1543,Balrog,IndiaMarketing,Wednesday,13
2252,1723,Gandalf,APACPreSales,Monday,12
1332,818,Frodo,IndiaMarketing,Monday,9
2916,1970,Balrog,APACPreSales,Friday,21
2731,697,Gandalf,IndiaMarketing,Monday,0
2382,854,Frodo,APACPreSales,Thursday,14
2497,1265,Samwise,IndiaMarketing,Tuesday,5
447,1097,Saruman,APACPreSales,Wednesday,6
2073,1856,Bilbo,IndiaMarketing,Monday,11
1076,1370,Thorin,APACPreSales,Monday,20
1955,1825,Balin,IndiaMarketing,Friday,18
2281,1469,Balrog,APACPreSales,Monday,6
2248,1429,Gandalf,IndiaMarketing,Thursday,3
1622,1917,Frodo,APACPreSales,Tuesday,6
2814,1225,Balrog,IndiaMarketing,Wednesday,16
903,524,Gandalf,APACPreSales,Monday,21
654,1149,Frodo,IndiaMarketing,Monday,18
1383,1624,Samwise,APACPreSales,Friday,6
1117,603,Saruman,IndiaMarketing,Monday,3
1064,1094,Bilbo,APACPreSales,Thursday,18
873,1899,Thorin,IndiaMarketing,Tuesday,22
764,1565,Balin,APACPreSales,Wednesday,15
1468,779,Balrog,IndiaMarketing,Monday,4
532,1280,Balrog,IndiaMarketing,Monday,10
2134,698,Gandalf,APACPreSales,Thursday,12
2561,876,Frodo,IndiaMarketing,Tuesday,9
889,722,Balrog,IndiaMarketing,Monday,9
489,1871,Gandalf,APACPreSales,Thursday,13
1776,1242,Frodo,IndiaMarketing,Tuesday,4
2021,1643,Samwise,APACPreSales,Wednesday,11
1010,2012,Saruman,IndiaMarketing,Monday,9
785,1377,Bilbo,APACPreSales,Monday,19
2445,1649,Thorin,IndiaMarketing,Friday,0
757,1390,Balin,APACPreSales,Monday,21
2908,945,Balrog,IndiaMarketing,Thursday,17
1274,1401,Gandalf,APACPreSales,Tuesday,22
2701,1160,Frodo,IndiaMarketing,Wednesday,9
2549,1281,Balrog,APACPreSales,Monday,6
1558,766,Gandalf,IndiaMarketing,Monday,2
519,792,Frodo,APACPreSales,Friday,14
2811,764,Samwise,IndiaMarketing,Monday,1
2566,606,Saruman,APACPreSales,Thursday,19
1831,2045,Bilbo,IndiaMarketing,Tuesday,13
822,1909,Thorin,APACPreSales,Wednesday,17
2898,892,Balin,IndiaMarketing,Monday,7
2798,959,Balrog,APACPreSales,Monday,22
256,1772,Gandalf,IndiaMarketing,Friday,10
2227,2042,Frodo,APACPreSales,Monday,22
2382,802,Balrog,IndiaMarketing,Thursday,16
1785,1271,Gandalf,APACPreSales,Tuesday,0
934,825,Frodo,IndiaMarketing,Wednesday,3
1949,1614,Samwise,APACPreSales,Monday,10
2444,1749,Saruman,IndiaMarketing,Monday,12
2927,1203,Bilbo,APACPreSales,Friday,2
1119,1824,Thorin,IndiaMarketing,Monday,17
489,1417,Balin,APACPreSales,Thursday,17
602,1972,Balrog,IndiaMarketing,Tuesday,3
2987,1613,Gandalf,APACPreSales,Wednesday,2
1387,1642,Frodo,IndiaMarketing,Monday,10
1575,599,Balrog,APACPreSales,Monday,20
1386,833,Gandalf,IndiaMarketing,Friday,2
1479,1365,Frodo,APACPreSales,Monday,16
993,699,Samwise,IndiaMarketing,Thursday,8
2451,1022,Saruman,APACPreSales,Tuesday,12
382,1075,Bilbo,IndiaMarketing,Wednesday,7
1710,1592,Thorin,APACPreSales,Monday,9
1314,589,Balin,IndiaMarketing,Monday,7
2760,918,Balrog,APACPreSales,Friday,17
1887,1468,Gandalf,IndiaMarketing,Monday,3
2774,1663,Frodo,APACPreSales,Thursday,5
1020,1558,Balrog,IndiaMarketing,Tuesday,3
2025,662,Gandalf,APACPreSales,Wednesday,5
2156,1967,Frodo,IndiaMarketing,Monday,22
2594,1788,Samwise,APACPreSales,Monday,21
2437,733,Saruman,IndiaMarketing,Friday,0
2208,1363,Bilbo,APACPreSales,Monday,22
1224,1659,Thorin,IndiaMarketing,Thursday,14
1269,1890,Balin,APACPreSales,Tuesday,19
2911,616,Balrog,IndiaMarketing,Wednesday,22
364,844,Gandalf,APACPreSales,Monday,15
1225,1819,Frodo,IndiaMarketing,Monday,8
355,865,Balrog,APACPreSales,Friday,16
2122,521,Gandalf,IndiaMarketing,Monday,6
1371,949,Frodo,APACPreSales,Thursday,6
1332,1779,Samwise,IndiaMarketing,Tuesday,10
1805,1817,Saruman,APACPreSales,Wednesday,10
2069,1391,Bilbo,IndiaMarketing,Monday,6
2668,1708,Thorin,APACPreSales,Monday,20
1519,1070,Balin,IndiaMarketing,Friday,16
1816,916,Balrog,APACPreSales,Monday,10
1622,785,Gandalf,IndiaMarketing,Thursday,4
633,677,Frodo,APACPreSales,Tuesday,14
1491,700,Balrog,IndiaMarketing,Wednesday,15
2662,1583,Gandalf,APACPreSales,Monday,14
810,2006,Frodo,IndiaMarketing,Monday,2
1421,541,Samwise,APACPreSales,Friday,12
2772,766,Saruman,IndiaMarketing,Monday,10
2508,1823,Bilbo,APACPreSales,Thursday,5
2091,1161,Thorin,IndiaMarketing,Tuesday,13
1400,970,Balin,APACPreSales,Wednesday,0
2735,1174,Balrog,IndiaMarketing,Monday,0
655,1748,Gandalf,APACPreSales,Monday,13
2528,777,Frodo,IndiaMarketing,Friday,0
1925,1796,Balrog,APACPreSales,Monday,14
1290,1722,Gandalf,IndiaMarketing,Thursday,10
505,1156,Frodo,APACPreSales,Tuesday,12
2810,1596,Samwise,IndiaMarketing,Wednesday,16
1230,1769,Saruman,APACPreSales,Monday,20
785,877,Bilbo,IndiaMarketing,Monday,21
2591,1083,Thorin,APACPreSales,Friday,21
2069,989,Balin,IndiaMarketing,Monday,4
2671,988,Balrog,APACPreSales,Thursday,17
2842,1568,Gandalf,IndiaMarketing,Tuesday,6
1130,1350,Frodo,APACPreSales,Wednesday,8
1382,1341,Balrog,IndiaMarketing,Monday,15
2112,857,Gandalf,APACPreSales,Monday,1
2618,1468,Frodo,IndiaMarketing,Friday,16
1111,1272,Samwise,APACPreSales,Monday,23
714,1128,Saruman,IndiaMarketing,Thursday,0
871,942,Bilbo,APACPreSales,Tuesday,8
2161,1709,Thorin,IndiaMarketing,Wednesday,12
1620,973,Balin,APACPreSales,Monday,4
1115,1002,Balrog,IndiaMarketing,Monday,23
2594,577,Gandalf,APACPreSales,Friday,18
2533,703,Frodo,IndiaMarketing,Monday,18
476,1640,Balrog,APACPreSales,Thursday,12
1516,874,Gandalf,IndiaMarketing,Tuesday,8
2474,1366,Frodo,APACPreSales,Wednesday,20
1539,1101,Samwise,IndiaMarketing,Monday,16
724,1084,Saruman,APACPreSales,Monday,4
1195,2036,Bilbo,IndiaMarketing,Friday,10
583,524,Thorin,APACPreSales,Monday,6
2814,1626,Balin,IndiaMarketing,Thursday,10
302,1645,Balrog,APACPreSales,Tuesday,23
493,589,Gandalf,IndiaMarketing,Wednesday,0
2692,560,Frodo,APACPreSales,Monday,21
1006,1643,Balrog,IndiaMarketing,Monday,1
454,1494,Gandalf,APACPreSales,Friday,5
1002,809,Frodo,IndiaMarketing,Monday,9
3000,562,Samwise,APACPreSales,Thursday,4
1749,1145,Saruman,IndiaMarketing,Tuesday,3
994,865,Bilbo,APACPreSales,Wednesday,5
717,1795,Thorin,IndiaMarketing,Monday,8
1431,654,Balin,APACPreSales,Monday,5
292,949,Balrog,IndiaMarketing,Friday,21
2736,1330,Gandalf,APACPreSales,Monday,5
2963,1759,Frodo,IndiaMarketing,Thursday,3
2231,1373,Balrog,APACPreSales,Tuesday,20
2182,904,Gandalf,IndiaMarketing,Wednesday,23
1511,1617,Frodo,APACPreSales,Monday,14
1214,768,Samwise,IndiaMarketing,Monday,2
497,1355,Saruman,APACPreSales,Friday,19
2247,1602,Bilbo,IndiaMarketing,Monday,23
330,632,Thorin,APACPreSales,Thursday,18
2101,1077,Balin,IndiaMarketing,Tuesday,2
324,1358,Balrog,APACPreSales,Wednesday,21
2111,1182,Gandalf,IndiaMarketing,Monday,18
1721,1391,Frodo,APACPreSales,Monday,15
328,594,Balrog,IndiaMarketing,Friday,0
2643,1872,Gandalf,APACPreSales,Monday,22
2852,904,Frodo,IndiaMarketing,Thursday,18
2631,1871,Samwise,APACPreSales,Tuesday,23
2854,1641,Saruman,IndiaMarketing,Wednesday,0
1970,1454,Bilbo,APACPreSales,Monday,14
2506,1344,Thorin,IndiaMarketing,Monday,22
2713,638,Balin,APACPreSales,Friday,1
852,1899,Balrog,IndiaMarketing,Monday,8
1073,1649,Gandalf,APACPreSales,Thursday,22
856,1098,Frodo,IndiaMarketing,Tuesday,14
2108,694,Balrog,APACPreSales,Wednesday,6
615,1251,Gandalf,IndiaMarketing,Monday,11
2087,2002,Frodo,APACPreSales,Monday,5
330,824,Samwise,IndiaMarketing,Friday,19
2173,1147,Saruman,APACPreSales,Monday,22
610,533,Bilbo,IndiaMarketing,Thursday,8
2860,1590,Thorin,APACPreSales,Tuesday,18
2946,1867,Balin,IndiaMarketing,Wednesday,16
2822,854,Balrog,APACPreSales,Monday,12
2558,1490,Gandalf,IndiaMarketing,Monday,11
1112,1982,Frodo,APACPreSales,Friday,1
1202,1964,Balrog,IndiaMarketing,Monday,18
2866,529,Gandalf,APACPreSales,Thursday,16
2655,975,Frodo,IndiaMarketing,Tuesday,23
1504,1528,Samwise,APACPreSales,Wednesday,23
389,531,Saruman,IndiaMarketing,Monday,11
2027,1004,Bilbo,APACPreSales,Monday,18
2841,1724,Thorin,IndiaMarketing,Friday,6
405,739,Balin,APACPreSales,Monday,7
2562,1376,Balrog,IndiaMarketing,Thursday,11
1173,581,Gandalf,APACPreSales,Tuesday,17
277,1853,Frodo,IndiaMarketing,Wednesday,15
2666,1837,Balrog,APACPreSales,Monday,3
710,803,Gandalf,IndiaMarketing,Monday,11
1352,1957,Frodo,APACPreSales,Friday,20
702,560,Samwise,IndiaMarketing,Monday,22
1649,1981,Saruman,APACPreSales,Thursday,11
2180,957,Bilbo,IndiaMarketing,Tuesday,10
1606,1525,Thorin,APACPreSales,Wednesday,7
1810,1805,Balin,IndiaMarketing,Monday,20
2768,606,Balrog,APACPreSales,Monday,10
2943,1034,Gandalf,IndiaMarketing,Friday,3
1372,543,Frodo,APACPreSales,Monday,4
785,724,Balrog,IndiaMarketing,Thursday,19
2090,686,Gandalf,APACPreSales,Tuesday,7
401,818,Frodo,IndiaMarketing,Wednesday,18
1813,811,Samwise,APACPreSales,Monday,1
791,1560,Saruman,IndiaMarketing,Monday,5
2706,699,Bilbo,APACPreSales,Friday,0
609,1709,Thorin,IndiaMarketing,Monday,18
1989,1022,Balin,APACPreSales,Thursday,18
812,1429,Balrog,IndiaMarketing,Tuesday,21
1897,1294,Gandalf,APACPreSales,Wednesday,8
756,1671,Frodo,IndiaMarketing,Monday,9
770,800,Balrog,APACPreSales,Monday,19
504,1429,Gandalf,IndiaMarketing,Friday,1
1980,1734,Frodo,APACPreSales,Monday,1
1923,1141,Samwise,IndiaMarketing,Thursday,1
1581,673,Saruman,APACPreSales,Tuesday,18
858,776,Bilbo,IndiaMarketing,Wednesday,21
425,850,Thorin,APACPreSales,Monday,22
721,612,Balin,IndiaMarketing,Monday,11
869,1720,Balrog,APACPreSales,Friday,16
920,1879,Gandalf,IndiaMarketing,Monday,22
2040,1214,Frodo,APACPreSales,Thursday,2
1085,1600,Balrog,IndiaMarketing,Tuesday,6
683,1109,Gandalf,APACPreSales,Wednesday,6
2473,727,Frodo,IndiaMarketing,Monday,5
338,1181,Samwise,APACPreSales,Monday,1
766,1721,Saruman,IndiaMarketing,Friday,7
1142,1249,Bilbo,APACPreSales,Monday,20
2655,694,Thorin,IndiaMarketing,Thursday,3
1444,741,Balin,APACPreSales,Tuesday,11
2977,524,Balrog,IndiaMarketing,Wednesday,5
777,555,Gandalf,APACPreSales,Monday,14
2022,980,Frodo,IndiaMarketing,Monday,23
2247,1263,Balrog,APACPreSales,Friday,11
452,883,Gandalf,IndiaMarketing,Monday,10
2492,1023,Frodo,APACPreSales,Thursday,7
2980,1037,Samwise,IndiaMarketing,Tuesday,18
1187,1271,Saruman,APACPreSales,Wednesday,9
2305,1587,Bilbo,IndiaMarketing,Monday,23
2934,1906,Thorin,APACPreSales,Monday,18
469,1050,Balin,IndiaMarketing,Friday,15
1973,1242,Balrog,APACPreSales,Monday,5
1863,1196,Gandalf,IndiaMarketing,Thursday,13
2275,2025,Frodo,APACPreSales,Tuesday,21
2147,2020,Balrog,IndiaMarketing,Wednesday,16
260,1096,Gandalf,APACPreSales,Monday,11
1797,1069,Frodo,IndiaMarketing,Monday,1
1400,926,Samwise,APACPreSales,Friday,1
995,1094,Saruman,IndiaMarketing,Monday,14
2098,812,Bilbo,APACPreSales,Thursday,6
1627,1133,Thorin,IndiaMarketing,Tuesday,4
967,1285,Balin,APACPreSales,Wednesday,16
1709,1934,Balrog,IndiaMarketing,Monday,18
1331,918,Gandalf,APACPreSales,Monday,17
2259,1184,Frodo,IndiaMarketing,Friday,3
570,620,Balrog,APACPreSales,Monday,20
774,1121,Gandalf,IndiaMarketing,Thursday,1
1239,1945,Frodo,APACPreSales,Tuesday,0
581,1299,Samwise,IndiaMarketing,Wednesday,23
1317,909,Saruman,APACPreSales,Monday,8
305,575,Bilbo,IndiaMarketing,Monday,21
1107,1635,Thorin,APACPreSales,Friday,0
1782,1474,Balin,IndiaMarketing,Monday,3
1447,1097,Balrog,APACPreSales,Thursday,1
2645,731,Gandalf,IndiaMarketing,Tuesday,9
2528,1896,Frodo,APACPreSales,Wednesday,15
2675,751,Balrog,IndiaMarketing,Monday,12
2858,1014,Gandalf,APACPreSales,Monday,23
1490,1722,Frodo,IndiaMarketing,Friday,14
2470,543,Samwise,APACPreSales,Monday,19
915,1792,Saruman,IndiaMarketing,Thursday,6
1886,1828,Bilbo,APACPreSales,Tuesday,1
868,944,Thorin,IndiaMarketing,Wednesday,19
1890,1521,Balin,APACPreSales,Monday,1
2542,893,Balrog,IndiaMarketing,Monday,23
409,1807,Gandalf,APACPreSales,Friday,8
2827,1573,Frodo,IndiaMarketing,Monday,8
1048,622,Balrog,APACPreSales,Thursday,11
1460,1549,Gandalf,IndiaMarketing,Tuesday,1
2261,1396,Frodo,APACPreSales,Wednesday,0
2569,897,Samwise,IndiaMarketing,Monday,15
269,1445,Saruman,APACPreSales,Monday,10
2554,554,Bilbo,IndiaMarketing,Friday,22
2958,763,Thorin,APACPreSales,Monday,17
1700,1633,Balin,IndiaMarketing,Thursday,2
2184,1149,Balrog,APACPreSales,Tuesday,2
961,728,Gandalf,IndiaMarketing,Wednesday,5
468,1849,Frodo,APACPreSales,Monday,19
1308,939,Balrog,IndiaMarketing,Monday,6
2022,1119,Gandalf,APACPreSales,Friday,2
2619,647,Frodo,IndiaMarketing,Monday,19
1840,895,Samwise,APACPreSales,Thursday,15
462,1219,Saruman,IndiaMarketing,Tuesday,2
2803,1581,Bilbo,APACPreSales,Wednesday,20
2872,1884,Thorin,IndiaMarketing,Monday,0
2695,1114,Balin,APACPreSales,Monday,8
1824,1793,Balrog,IndiaMarketing,Friday,13
1625,1193,Gandalf,APACPreSales,Monday,5
484,1170,Frodo,IndiaMarketing,Thursday,15
903,662,Balrog,APACPreSales,Tuesday,8
2215,1261,Gandalf,IndiaMarketing,Wednesday,15
720,1641,Frodo,APACPreSales,Monday,17
2246,1468,Samwise,IndiaMarketing,Monday,3
1667,2006,Saruman,APACPreSales,Friday,23
2660,1139,Bilbo,IndiaMarketing,Monday,21
2296,774,Thorin,APACPreSales,Thursday,2
2169,2044,Balin,IndiaMarketing,Tuesday,20
2835,831,Balrog,APACPreSales,Wednesday,9
1919,1844,Gandalf,IndiaMarketing,Monday,22
2662,769,Frodo,APACPreSales,Monday,10
2797,1079,Balrog,IndiaMarketing,Friday,6
586,1296,Gandalf,APACPreSales,Monday,5
1220,1678,Frodo,IndiaMarketing,Thursday,15
1439,1074,Samwise,APACPreSales,Tuesday,7
2973,1525,Saruman,IndiaMarketing,Wednesday,12
2181,857,Bilbo,APACPreSales,Monday,13
344,960,Thorin,IndiaMarketing,Monday,0
2651,573,Balin,APACPreSales,Friday,5
672,598,Balrog,IndiaMarketing,Monday,6
2814,1750,Gandalf,APACPreSales,Thursday,11
467,595,Frodo,IndiaMarketing,Tuesday,4
2086,1135,Balrog,APACPreSales,Wednesday,12
996,1562,Gandalf,IndiaMarketing,Monday,1
828,1151,Frodo,APACPreSales,Monday,7
980,1986,Samwise,IndiaMarketing,Friday,18
2617,1896,Saruman,APACPreSales,Monday,15
2586,1446,Bilbo,IndiaMarketing,Thursday,22
2785,1203,Thorin,APACPreSales,Tuesday,4
2867,1275,Balin,IndiaMarketing,Wednesday,20
2530,1944,Balrog,APACPreSales,Monday,4
850,1781,Gandalf,IndiaMarketing,Monday,1
2671,1922,Frodo,APACPreSales,Friday,15
1397,547,Balrog,IndiaMarketing,Monday,21
1829,772,Gandalf,APACPreSales,Thursday,5
2278,540,Frodo,IndiaMarketing,Tuesday,11
1050,1002,Samwise,APACPreSales,Wednesday,12
1484,1840,Saruman,IndiaMarketing,Monday,22
523,1571,Bilbo,APACPreSales,Monday,13
883,684,Thorin,IndiaMarketing,Friday,17
1028,1766,Balin,APACPreSales,Monday,7
1806,643,Balrog,IndiaMarketing,Thursday,8
443,1028,Gandalf,APACPreSales,Tuesday,23
2945,663,Frodo,IndiaMarketing,Wednesday,12
1186,809,Balrog,APACPreSales,Monday,8
2821,1567,Gandalf,IndiaMarketing,Monday,8
2515,760,Frodo,APACPreSales,Friday,23
494,1958,Samwise,IndiaMarketing,Monday,22
2119,1511,Saruman,APACPreSales,Thursday,17
273,1206,Bilbo,IndiaMarketing,Tuesday,12
2195,975,Thorin,APACPreSales,Wednesday,7
648,1149,Balin,IndiaMarketing,Monday,21
847,757,Balrog,APACPreSales,Monday,7
1940,1160,Gandalf,IndiaMarketing,Friday,4
714,1314,Frodo,APACPreSales,Monday,9
2947,1509,Balrog,IndiaMarketing,Thursday,19
681,1517,Gandalf,APACPreSales,Tuesday,12
328,1732,Frodo,IndiaMarketing,Wednesday,9
1274,578,Samwise,APACPreSales,Monday,12
1496,1474,Saruman,IndiaMarketing,Monday,16
1045,892,Bilbo,APACPreSales,Friday,23
2549,666,Thorin,IndiaMarketing,Monday,15
2178,1698,Balin,APACPreSales,Thursday,10
1804,1999,Balrog,IndiaMarketing,Tuesday,11
861,913,Gandalf,APACPreSales,Wednesday,21
1986,998,Frodo,IndiaMarketing,Monday,4
2944,2017,Balrog,APACPreSales,Monday,15
721,844,Gandalf,IndiaMarketing,Friday,22
1307,843,Frodo,APACPreSales,Monday,18
582,1436,Samwise,IndiaMarketing,Thursday,19
1222,1735,Saruman,APACPreSales,Tuesday,5
2279,741,Bilbo,IndiaMarketing,Wednesday,19
2297,847,Thorin,APACPreSales,Monday,23
1652,1620,Balin,IndiaMarketing,Monday,0
1325,1260,Balrog,APACPreSales,Friday,15
2766,1663,Gandalf,IndiaMarketing,Monday,18
423,1249,Frodo,APACPreSales,Thursday,10
1527,1837,Balrog,IndiaMarketing,Tuesday,18
2191,1078,Gandalf,APACPreSales,Wednesday,6
2493,1233,Frodo,IndiaMarketing,Monday,6
931,1156,Samwise,APACPreSales,Monday,3
994,1388,Saruman,IndiaMarketing,Friday,6
2105,894,Bilbo,APACPreSales,Monday,21
2181,1302,Thorin,IndiaMarketing,Thursday,17
2428,995,Balin,APACPreSales,Tuesday,23
876,1369,Balrog,IndiaMarketing,Wednesday,12
1881,1293,Gandalf,APACPreSales,Monday,7
896,1775,Frodo,IndiaMarketing,Monday,15
1519,1098,Balrog,APACPreSales,Friday,14
495,1017,Gandalf,IndiaMarketing,Monday,18
342,1389,Frodo,APACPreSales,Thursday,13
2201,1091,Samwise,IndiaMarketing,Tuesday,16
1340,1149,Saruman,APACPreSales,Wednesday,12
724,1587,Bilbo,IndiaMarketing,Monday,18
313,1572,Thorin,APACPreSales,Monday,20
955,1169,Balin,IndiaMarketing,Friday,12
2885,583,Balrog,APACPreSales,Monday,2
974,1493,Gandalf,IndiaMarketing,Thursday,15
2893,608,Frodo,APACPreSales,Tuesday,4
2636,1170,Balrog,IndiaMarketing,Wednesday,20
2326,579,Gandalf,APACPreSales,Monday,1
2129,821,Frodo,IndiaMarketing,Monday,14
2280,1827,Samwise,APACPreSales,Friday,18
1663,768,Saruman,IndiaMarketing,Monday,7
2832,1668,Bilbo,APACPreSales,Thursday,6
1348,1079,Thorin,IndiaMarketing,Tuesday,19
